read_ts,inverter,battvolt,battcurr,battsoc,battchgpower,linechgcurr,pvchgcurr,battreserve,pv1volt,pv1curr,pv1power,pv2volt,pv2curr,pv2power,pv3volt,pv3curr,pv3power,pvreserve,outvolta,outcurra,outfreq,invcurra,outw_a,outva_a,loadpercenta,normalloadw_a,outvoltb,outcurrb,invcurrb,outw_b,outva_b,loadpercentb,normalloadw_b,outvoltc,outcurrc,invcurrc,outw_c,outva_c,loadpercentc,normalloadw_c,outsumw,outsumva,sumloadpercent,generatedpowerp_a,generatedpowerp_b,generatedpowerp_c,generatedpowers_a,generatedpowers_b,generatedpowers_c,generatedpowerq_a,generatedpowerq_b,generatedpowerq_c,linevolta,linecurra,linefreq,linevoltb,linecurrb,linevoltc,linecurrc,linepowerva_a,linepowerva_b,linepowerva_c,linepowerw_a,linepowerw_b,linepowerw_c,busvoltp,busvoltn,temper1,temper2,temper3,temper4,sir,fanduty,otherreserve,gridpowerw_a,gridpowerw_b,gridpowerw_c,gridcurr_a,gridcurr_b,gridcurr_c,grid_reserve
1752633946,2,53.4,10.7,69,0,0.0,0.0,"{0,0,0,0,0}",,2.0,796,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,6.2,50.02,5.8,1354,1449,25,0,0.0,2.8,0.0,0,,0,0,0.0,0.0,0.0,,0,,0,1354,1426,25,0,0,0,0,0,0,0,,0,234.7,0.0,50.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,398.9,0.0,35.5,43.6,49.1,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752634357,2,53.4,12.5,70,0,0.0,0.0,"{0,0,0,0,0}",,1.8,715,0.0,,0,0.0,,0,,229.9,6.2,49.97,5.8,1364,1425,25,0,0.0,2.7,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1362,1447,25,0,0,0,0,0,0,0,0,0,235.1,0.0,49.97,0.0,0.0,0.0,0.0,0,0,0,0,,0,,0.0,35.5,44.0,49.5,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752634763,2,53.9,6531.8,70,1169,0.0,21.7,"{0,0,0,0,0}",385.4,6.8,2622,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",230.1,6.2,50.01,5.8,1359,1425,25,0,0.0,,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1365,1425,25,0,0,,0,,0,0,,0,234.6,0.0,50.03,0.0,0.0,0.0,0.0,0,0,0,,0,0,408.6,,39.1,44.7,49.9,120.0,0,0,"{0,0,0,0,0}",55,0,0,,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752635171,2,54.3,6508.5,72,,0.0,,"{0,0,0,0,0}",376.7,6.9,2593,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,0.2,49.96,1.2,29,46,0,,0.0,,0.0,,0,0,0,0.0,0.0,0.0,0,0,0,0,29,46,0,0,0,0,0,0,0,0,0,0,234.5,0.0,49.97,0.0,0.0,,0.0,0,0,0,0,0,0,413.8,,38.6,45.4,,120.0,0,0,"{0,0,0,0,0}",,0,0,,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752635574,2,54.1,6530.8,74,1238,,22.8,"{0,0,0,0,0}",375.5,7.1,2661,,0.0,,0.0,0.0,0,"{0,0,0,0}",,6.2,,5.8,1380,,25,0,0.0,2.9,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1366,1449,25,0,0,0,0,0,0,0,0,0,234.9,0.0,,0.0,0.0,0.0,,0,0,0,,0,0,409.4,0.0,39.7,44.6,51.2,,0,,"{0,0,0,0,0}",56,,0,0.8,0.0,,"{0,0,0,0,0,0,0,0,0,0}"
1752635981,2,54.1,6531.0,,1222,0.0,22.6,,374.0,7.1,,0.0,,0,0.0,0.0,0,"{0,0,0,0}",,6.3,49.98,,1383,1449,,0,0.0,3.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1386,1449,25,0,0,0,0,0,0,0,0,0,,0.0,49.99,0.0,,0.0,0.0,0,0,0,0,0,0,409.3,0.0,40.5,45.6,51.2,,0,0,"{0,0,0,0,0}",,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752636388,2,54.0,6530.0,77,1274,0.0,23.6,"{0,0,0,0,0}",,7.3,,0.0,,0,0.0,,0,"{0,0,0,0}",,6.3,49.95,5.8,,1449,25,0,,3.1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1379,1450,25,0,0,0,0,0,0,0,0,0,234.8,0.0,49.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,409.7,0.0,40.7,46.0,51.6,120.0,0,0,,55,0,0,,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752636789,2,53.6,13.0,78,0,0.0,0.0,"{0,0,0,0,0}",,1.7,,0.0,,0,0.0,0.0,0,"{0,0,0,0}",,6.2,,5.9,1397,,26,0,0.0,3.3,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1353,,25,0,0,,0,0,0,0,0,0,235.6,0.0,50.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0,400.0,0.0,39.3,45.9,51.6,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752637202,2,54.1,6526.3,78,1476,0.0,27.4,"{0,0,0,0,0}",373.5,7.8,2913,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.3,,5.8,1367,1449,25,0,0.0,,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,1449,25,0,0,0,0,,0,,0,,235.5,,49.98,,0.0,0.0,0.0,0,0,0,0,0,0,410.3,0.0,40.4,46.3,51.8,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752637626,2,54.4,6506.2,81,2578,0.0,47.4,"{0,0,0,0,0}",,7.3,,0.0,,0,0.0,,0,,229.9,,50.0,1.2,30,45,0,0,0.0,2.8,,0,,0,0,0.0,0.0,0.0,0,0,0,0,28,46,0,0,0,0,0,0,0,0,0,0,235.2,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,415.1,0.0,,46.3,53.0,120.0,,0,"{0,0,0,0,0}",56,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752638034,2,54.2,6524.2,83,1593,,29.3,"{0,0,0,0,0}",364.1,8.3,3020,0.0,0.0,0,0.0,0.0,,"{0,0,0,0}",229.9,6.3,50.01,5.9,1386,1472,26,0,0.0,3.6,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1380,1472,26,0,0,0,0,0,0,0,0,0,235.6,0.0,,0.0,0.0,0.0,,0,,0,0,0,0,411.1,0.0,41.7,46.3,52.9,120.0,0,0,"{0,0,0,0,0}",,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752638446,2,54.1,6524.0,83,1595,0.0,29.5,"{0,0,0,0,0}",,8.1,3016,,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,,5.8,,1474,26,0,0.0,3.9,0.0,0,,0,0,0.0,0.0,0.0,0,0,0,0,1390,1449,25,0,0,0,0,0,0,0,0,0,236.7,0.0,,0.0,0.0,,0.0,0,0,0,0,0,0,,0.0,,46.8,52.4,120.0,,0,"{0,0,0,0,0}",56,,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752638856,2,54.2,6527.2,85,1430,0.0,26.4,"{0,0,0,0,0}",,7.8,,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.3,49.95,5.9,1358,1449,25,0,0.0,4.2,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1397,1475,25,0,0,0,0,0,0,0,0,0,236.2,0.0,49.94,0.0,0.0,0.0,0.0,0,0,0,0,0,0,411.4,,42.0,47.4,52.8,,0,,"{0,0,0,0,0}",56,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752639254,2,54.4,6527.2,86,,0.0,26.4,"{0,0,0,0,0}",,7.9,2884,0.0,0.0,0,0.0,,0,,230.0,6.3,49.95,5.8,1375,1448,26,0,0.0,3.8,0.0,0,,0,,0.0,0.0,0.0,0,0,0,0,1363,1421,25,0,,0,0,0,,0,0,,236.0,0.0,49.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,412.7,0.0,42.2,47.7,53.0,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752639652,2,54.9,6522.9,87,1679,,30.7,"{0,0,0,0,0}",362.5,8.6,3120,0.0,0.0,0,0.0,0.0,,"{0,0,0,0}",,6.3,49.97,5.8,1383,1448,25,0,0.0,4.2,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1390,,25,0,0,0,0,0,0,0,0,0,235.4,0.0,49.98,0.0,0.0,0.0,0.0,0,0,0,0,0,0,417.3,0.0,42.2,48.0,53.2,120.0,0,0,"{0,0,0,0,0}",56,0,0,,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752640052,2,56.6,0.5,97,0,0.0,0.0,"{0,0,0,0,0}",430.6,3.1,1335,0.0,,0,0.0,,0,"{0,0,0,0}",,6.3,49.97,5.6,1376,1449,26,0,0.0,4.0,0.0,0,,0,0,0.0,0.0,0.0,0,0,0,0,1403,1472,25,,0,0,0,,0,0,0,0,235.1,0.0,49.97,0.0,0.0,0.0,0.0,0,0,0,0,0,0,431.6,0.0,40.7,47.9,53.0,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752640472,2,56.3,0.5,100,0,0.0,,"{0,0,0,0,0}",424.5,3.1,,0.0,0.0,,0.0,,0,,230.0,6.3,,5.7,1386,1448,25,0,0.0,4.3,0.0,0,0,0,0,0.0,0.0,0.0,0,0,,0,1379,1425,25,0,0,0,,0,,0,,0,,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,460.5,0.0,,46.5,52.7,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752640873,2,55.9,0.5,100,0,0.0,0.0,"{0,0,0,0,0}",424.4,3.1,1315,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,6.3,49.95,5.7,1392,1472,25,0,0.0,4.3,0.0,0,0,0,,0.0,0.0,0.0,,0,0,0,1375,1449,25,0,0,0,0,0,0,0,0,0,234.7,0.0,49.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,460.3,0.0,40.9,46.7,52.8,120.0,0,0,"{0,0,0,0,0}",56,,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752641288,2,55.9,0.5,100,0,0.0,0.0,"{0,0,0,0,0}",422.4,3.1,1309,0.0,0.0,0,0.0,0.0,,"{0,0,0,0}",,6.2,49.98,5.7,1379,1446,25,0,0.0,4.7,0.0,0,0,0,0,0.0,0.0,0.0,0,,0,0,1382,,25,0,0,0,0,0,0,0,0,0,235.6,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,460.4,0.0,40.7,,52.7,,0,,"{0,0,0,0,0}",58,0,0,,0.0,,"{0,0,0,0,0,0,0,0,0,0}"
1752641701,2,55.0,14.6,100,0,0.0,0.0,"{0,0,0,0,0}",377.6,1.4,527,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.3,,5.9,,1448,,0,0.0,4.4,0.0,0,0,0,,0.0,,0.0,,0,0,,1410,,26,,0,,0,,0,,0,0,235.9,0.0,49.97,0.0,0.0,0.0,0.0,0,0,0,0,0,0,408.7,0.0,39.6,47.3,52.8,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752642117,2,54.7,0.5,99,0,0.0,0.0,"{0,0,0,0,0}",,0.0,,0.0,,0,,0.0,,"{0,0,0,0}",,0.2,,1.2,26,46,0,0,0.0,4.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,27,46,0,0,0,0,0,0,0,0,0,0,,0.0,49.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,0.0,,46.8,,120.0,,0,"{0,0,0,0,0}",57,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752642522,2,54.7,0.5,99,0,0.0,,"{0,0,0,0,0}",,3.1,,0.0,,0,0.0,,0,,230.0,,49.96,,1371,,25,0,,4.4,0.0,0,,0,0,0.0,0.0,0.0,0,0,0,0,1389,1472,26,,0,,0,,0,0,0,,235.2,0.0,49.98,0.0,0.0,0.0,0.0,0,0,0,0,0,,460.2,,39.2,45.3,52.0,120.0,0,0,"{0,0,0,0,0}",57,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752642928,2,54.7,0.5,99,0,0.0,0.0,"{0,0,0,0,0}",,3.2,,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.3,,5.8,1418,1494,26,0,0.0,4.5,,0,0,0,,0.0,0.0,0.0,0,0,0,0,1380,1449,26,0,0,0,0,0,0,0,,0,,0.0,49.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,460.4,0.0,40.6,46.5,52.0,120.0,0,0,"{0,0,0,0,0}",58,0,0,,0.0,,"{0,0,0,0,0,0,0,0,0,0}"
