read_ts,inverter,battvolt,battcurr,battsoc,battchgpower,linechgcurr,pvchgcurr,battreserve,pv1volt,pv1curr,pv1power,pv2volt,pv2curr,pv2power,pv3volt,pv3curr,pv3power,pvreserve,outvolta,outcurra,outfreq,invcurra,outw_a,outva_a,loadpercenta,normalloadw_a,outvoltb,outcurrb,invcurrb,outw_b,outva_b,loadpercentb,normalloadw_b,outvoltc,outcurrc,invcurrc,outw_c,outva_c,loadpercentc,normalloadw_c,outsumw,outsumva,sumloadpercent,generatedpowerp_a,generatedpowerp_b,generatedpowerp_c,generatedpowers_a,generatedpowers_b,generatedpowers_c,generatedpowerq_a,generatedpowerq_b,generatedpowerq_c,linevolta,linecurra,linefreq,linevoltb,linecurrb,linevoltc,linecurrc,linepowerva_a,linepowerva_b,linepowerva_c,linepowerw_a,linepowerw_b,linepowerw_c,busvoltp,busvoltn,temper1,temper2,temper3,temper4,sir,fanduty,otherreserve,gridpowerw_a,gridpowerw_b,gridpowerw_c,gridcurr_a,gridcurr_b,gridcurr_c,grid_reserve
1756459675,1,53.1,1.7,58,0,0.0,0.0,"{0,0,0,0,0}",275.6,0.4,114,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,0.8,49.99,1.7,141,184,2,0,0.0,0.8,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,124,184,2,0,0,0,0,0,0,0,0,0,234.6,0.0,50.03,0.0,0.0,0.0,0.0,0,0,0,0,0,0,423.9,0.0,39.9,43.4,50.3,120.0,0,0,"{0,0,0,0,0}",89,0,0,0.5,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756459675,2,53.0,26.3,76,0,0.0,0.0,"{0,0,0,0,0}",241.0,0.5,119,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",230.0,6.4,49.99,6.1,1434,1491,26,0,0.0,3.1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1447,1494,26,0,0,0,0,0,0,0,0,0,235.6,0.0,50.03,0.0,0.0,0.0,0.0,0,0,0,0,0,0,392.9,0.0,36.5,47.4,54.0,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756459786,1,53.1,1.6,58,0,0.0,0.0,"{0,0,0,0,0}",289.1,0.4,111,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,0.8,50.02,1.7,122,184,2,0,0.0,0.8,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,121,183,2,0,0,0,0,0,0,0,0,0,233.9,0.0,50.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0,423.8,0.0,41.8,44.8,51.6,120.0,0,0,"{0,0,0,0,0}",88,0,0,0.5,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756459786,2,53.0,26.1,76,0,0.0,0.0,"{0,0,0,0,0}",149.8,1.2,195,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,6.3,50.02,6.0,1407,1471,26,0,0.0,3.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1394,1472,26,0,0,0,0,0,0,0,0,0,234.9,0.0,50.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0,393.2,0.0,36.7,47.3,54.0,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756459898,1,53.1,1.4,58,0,0.0,0.0,"{0,0,0,0,0}",298.1,0.4,116,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,0.8,50.02,1.7,124,184,2,0,0.0,0.7,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,123,184,2,0,0,0,0,0,0,0,0,0,234.8,0.0,50.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0,424.0,0.0,38.6,45.0,48.4,120.0,0,0,"{0,0,0,0,0}",89,0,0,0.5,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756459898,2,53.0,24.9,75,0,0.0,0.0,"{0,0,0,0,0}",137.7,1.2,169,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,6.4,50.02,6.1,1417,1472,26,0,0.0,3.1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1428,1495,26,0,0,0,0,0,0,0,0,0,235.7,0.0,50.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0,393.0,0.0,36.8,47.3,53.9,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460007,1,53.1,1.6,58,0,0.0,0.0,"{0,0,0,0,0}",280.1,0.4,111,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,0.8,50.01,1.7,120,184,2,0,0.0,0.7,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,129,184,2,0,0,0,0,0,0,0,0,0,234.9,0.0,50.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,423.9,0.0,36.5,43.8,47.6,120.0,0,0,"{0,0,0,0,0}",89,0,0,0.5,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460007,2,53.0,26.7,75,0,0.0,0.0,"{0,0,0,0,0}",229.1,0.5,117,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,6.4,50.01,6.1,1410,1471,26,0,0.0,3.3,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1404,1475,25,0,0,0,0,0,0,0,0,0,236.0,0.0,50.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,392.9,0.0,36.5,47.4,53.7,120.0,0,0,"{0,0,0,0,0}",56,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460117,1,53.1,1.7,58,0,0.0,0.0,"{0,0,0,0,0}",296.2,0.4,121,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,0.8,49.99,1.7,125,184,2,0,0.0,0.7,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,124,184,2,0,0,0,0,0,0,0,0,0,235.7,0.0,49.97,0.0,0.0,0.0,0.0,0,0,0,0,0,0,423.8,0.0,36.1,43.0,47.1,120.0,0,0,"{0,0,0,0,0}",89,0,0,0.5,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460117,2,53.0,26.4,75,0,0.0,0.0,"{0,0,0,0,0}",248.3,0.5,120,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,6.4,49.99,6.0,1427,1472,26,0,0.0,3.1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1428,1495,26,0,0,0,0,0,0,0,0,0,236.7,0.0,49.97,0.0,0.0,0.0,0.0,0,0,0,0,0,0,392.8,0.0,35.9,47.3,53.5,120.0,0,0,"{0,0,0,0,0}",56,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
